0,"Refugees and asylum seekers are underway to starving amidst lock down to save lives from corona virus
#foodchannel
#charityinneed
#viralthevoice",0,0,2020-03-26 23:59:59
1,"""Determined home buyers and sellers will find a way — it may just look a little different than before. Homebuyers and sellers are...opting for virtual tours"" @ericapsweeney @realtordotcom
https://t.co/lfbS5sKAvC

#coronavirus #corona #3D #digitaltwins #3Dcapture #innovation",2,12,2020-03-26 23:59:59
2,"@niamorzinha I mean saying chinese virus comes better out of your mouth than saying COVID-19, using corona is fine too I guess even tho corona is a lot of virusses",0,0,2020-03-26 23:59:58
3,I’m telling my mom I’m “taking summer courses” so I can make up for the days corona ruined,1,5,2020-03-26 23:59:58
4,"@KeanuReevesoff1 I invite you to my 17th birthday on April 4, Me and my family where supposed to go to an arcade but due to Corona they are closed so I was wondering if you @KeanuReevesoff1 will come over and have polish dinner with us?",0,0,2020-03-26 23:59:56
5,@LydiaClark2 @mclifford34 @SenSchumer The stock market drop is due to the Corona Virus pandemic you derp and is rising.  Congress passed a stimulus unanimously to help those in need during this pandemic. Republicans got their way by providing middle class Americans what they need. Suck on that cupcake. https://t.co/HQsuNtby4d,0,0,2020-03-26 23:59:56
6,"Bruh

•
•
•
•
•

#stayhome #style #stylish #love #me #corona #photooftheday #Rona #quarantineandchill #quarantine #beautiful #instagood #instafashion #model #Nike #Check #black #negro #sexy #astrology #vacation… https://t.co/tfvrh1LvsR",0,0,2020-03-26 23:59:55
7,"Believe it or not Governor Elrufai and Ganduje made the right decision early in curtailing the spread of Corona virus in Nigeria, their efforts and preparedness for it is commendable. 
May the Almighty God protect us all.",4,16,2020-03-26 23:59:55
8,If your wife ain’t as nasty as you something’s wrong 😜💪🏾💯 https://t.co/mrQbCM0el5,0,1,2020-03-26 23:59:54
9,@MrStrange_616 @KILLUSTRATE I already follow him. Actually became friends but he hasn’t been active lately due to the Corona virus in his city. Hope he’s doing well if he sees this,0,2,2020-03-26 23:59:53
