0,"@LarrySabin1 @TESLAcharts Wonder if these pitches are tested on shareholder focus groups. 

In a real sense, $TSLA and ARK are ad agencies.",0,8,2020-03-25 23:58:23
1,"Options Trading Pro Cumulative P&amp;L for 3/23-3/25 $3044.00 💰BOOM 🤑 Join US $fb $aapl $amzn $nflx $googl $bidu $roku $spy $amd $nvda $tsla $ba $baba $shop For Transparency Daily Powerful Watchlist, Swing &amp; Day Option Trading Alerts  Paypal link in bio, $149.99/M -DM for biweekly https://t.co/KX3YrXJJPv",1,9,2020-03-25 23:58:16
2,"@SiberianOdyssey I told the world before the move happened $TSLA was going below $500. I'm telling you now by end of summer $TSLA will be below $100. Personally, I would bet by end of year it will be below $5/share.  https://t.co/BnK8Fjn9y1",0,0,2020-03-25 23:57:57
3,"An 80% drop in Coronavirus states that have shut down.

$F $GM $TSLA $FCAU $HMC $TM

https://t.co/Lfl7682o31",0,2,2020-03-25 23:56:51
4,"This is just sheer lunacy. 

Keep having her on though @carlquintanilla @davidfaber @jimcramer @BeckyQuick!!

$TSLA $TSLAQ https://t.co/ypDpsYwfU9",1,6,2020-03-25 23:56:25
5,"Thursday: $TLRY, $BA, $RCL, $UAL, $TSLA",0,1,2020-03-25 23:54:43
6,"I dont get a stimulous $1200 (I just get that stolen from me via tax+inflation), so I will have to take it back counter trading morons buying $TSLA or other money losing #stonks 

So overall I get net $0, but I do get more satisfaction than recieiving a stolen $1200",0,6,2020-03-25 23:54:42
7,"@WallStPlayboys a) own awesome house (not in a major city) — #1 asset
b) get skills and start tech-related business (15 years ago) #1a asset
c) debt-free
d) own physical gold — small denominations
e) crypto
f) all retirement in after-tax $
g) 15% $APPL $NVDA $TSLA $AMD $MSFT $VZ $AMZN
h) LIVE https://t.co/ZQzPuXNtab",0,0,2020-03-25 23:53:33
8,$TSLA wish Obama had another 4 years at least we know he would do better than trump,0,0,2020-03-25 23:50:33
9,"During the next few weeks, we will get 3-4 days of falling global new #covid19 cases, which will be the all-clear signal to get back into stocks. With $2T stimulus, zero int rates, and planned reopening of America, we are nearing the greatest buying opportunity since 2009.  $TSLA",9,58,2020-03-25 23:50:30
